label,tweet
1,"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix"
1,RT @2Live_Que: So y'all just gone look past the fact that this bitch sucking a dick cause her edges laid? I swear hate you bitches &#128530; http:/&#8230;
1,RT @Sir_Strange: Sorry that I came into your pussy like a wrecking ball.
1,"RT @RealRaymondJ: When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp; takes your order.. http://t.c&#8230;"
1,@Rene_gadeCowboy Of course. I was being bitch. Learned from my mom how to make a guy feel like he's 1 foot tall.
1,My manager is retarded bruh always asking siri some spellings. &#128514;&#128514;&#128514; ..this nigga is dum af doe
1,"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;"
1,RT @LeBronVuitton: Can't none of them hoes swim&#128514;&#128514;&#128514; &#8220;@Jaykelz: @LeBronVuitton @1stName_Bravo they renamed that bitch the yacht club&#8221;
1,RT @FightsOnVine: She used her hair to throw her then kicked her in the head THEN called her a bitch &#128553;&#128514; https://t.co/JUywZNabP5
1,@QuavoStuntin my bitch got the dope in her panties sssshhhhh you to Dramatic
1,RT @iSell_Pussy4EBT: This bitch really happy she got 60k followers from getting kicked out of a moving car by her abusive bf and almost dyi&#8230;
1,All these fuckin dudes do is bitch at the refs....shut the fuck up and play
1,@X_XPDOTJDOT she remembers the dick lol and wants it again. I recommend you shoot a bitch if she show up. She might snap
1,"@MyKat_Meows I don't know, I'm hoe-less, so I don't know where they congregate"
1,Bad bitches aint cheap better pass her if u broke !!
1,"Pussy ass hoe niggas, I can't fuck wit y'all"
1,"He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em...."
1,Bout to dub dis bitch
1,&#8220;@NoRapist: on my way to fuck ur bitch http://t.co/SgVBBrwOg2&#8221; @mckinley719
1,"RT @ImToBlame: RT @latry: Hispanic women just have the great pussy and wife skills, white girls own the dick sucking and black chicks....ca&#8230;"
1,My po heart still beatin fast da way dat nigger scream into dat microphone. I felt like I be at da welfare office and cut da line
1,&#128557; RT @TrashAssTweets: When you wake up to bae being a hoe on the TL http://t.co/rbxh33ounM
1,@jeronimosolano don't be a pussy! Just talk to her more and be more of a friend so it doesn't seem as hard.
1,Its bros ova hoes but wifey comes before ya bros
1,I'm like Rashad and I did her like when he found out the ghetto truth about New-New
1,Gave that bitch an E pill ... Bitches love fucking wit they EX
1,RT @BestOfFOD: These 5th grade hoes ain't loyal&#128514;&#128557; http://t.co/vU3xNaLags
1,@IIXIXIII bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa
1,""" im done with bitter bitches its a wrap for that . if you a angry bird theres a app for that """
1,"&#8220;@Chykalet ""I know I must make a lot of ya'll hoes sick &amp; all I can tell you hoes, get used to it bitch!""&#8221;"
1,&#8220;@cmencarini: I dont trust girls&#8221; cant trust these hoes
1,RT @MikeDiggEm: Only ugly girls can fight. Pretty bitches have no hands lol
1,RT @enymsaj_h: Kills me when bitches have a different REAL life MCM every damn Monday lmao. #WhoRaisedYou &#128550;&#128550;
1,CleanUp bitch i just got off the phone with em!
1,"My sisters bitching that she has school tomorrow , like I don't &#128530; fuck up hoe at least you aren't up studying right now!"
1,I jus wanna watch this last episode of orange is the new black but Netflix jus wants to be a bitch &#128530;
1,"And even if the sky come fallin, bitch ima still be high. I got faith in my weed man"
1,@kieffer_jason and stop being a bitch made nigga and man up and show up for that ass whooping
1,RT @Noworriezzzz: Two hoes arguing bout who fucking who for x amount of money lol what
1,@mrspinkyyyy what's the name of that hoe? Lol it sounds good
1,"&#8220;@Leelucas_: @100046729 lol , be cool son. You know your grandma bald mouth&#8221;she got all her teeth hoe &#128514;&#128514;"
1,I hate when cute ass girls have wack af boyfriends like bitch youre settlling. Quit your settling and be with a real nigga
1,@deadlygilinsky drug buddy pussy money bitches weed
1,@robfee What a #narcissistic cunt he is.
1,"Girls be like ""10/23/12 I love you babe &lt;3"" hoe isn't that today?"
1,@youknowmaxwell these hoes don't want no help but they want all the help
1,Every chick say that she a bad bitch.
1,"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol"
1,I would commit the rest of my gay life to being a complete 100% submissive bottom if I could be Zac Efron's bitch. #NoShame #gayboyproblems
1,@Elvis_NotPresly I gt android dmt kno whats in that box my nig
1,"300 bitch we hot, we done took flight !"
1,RT @_iAmDizzy: A hoe gone be a hoe and dats #100 nd when a nigga broke them hoes act funny!
1,Extra hard for these hoes.
1,How can a woman take u serious when you're a hoe? I mean RT @BamaboyyBrandon: How can a nigga take you serious when youre a hoe? Lol like..
1,"""Foreign chick, no lie.. Man that bitch Beautiful"""
1,Justin Bieber fakes his permanent bitch face and it bugs the shit out of me.
1,RT @JDYDFF: know the bitch before you call yourself lovin it niggas prolly been fuckin it
1,I got hella hoes
1,@XNastyy Lol you probably right. Fuck you bitch !! *in spanish*
1,&#8220;@prettycha305: Group chat bitches we call yall undercover Feds &#128110;&#128110;&#128110; watching everybody&#8221;
1,Believe it or not hoes get boring after awhile
1,"@Roscoedash shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub."
1,RT @LilGrim_4DaFame: im just a average nigguh who chasin his money &amp; dreams while tryin stay out of trouble
1,Da house next door to me been sold to honkies
1,RT @dajhane9: bitch I'm not concerned about you.
1,RT @ZitlalyL: @Vic_Manzan0 haha doubt it did you see all them bitches you had at the track field ?&#128561;&#128561; there were soo many &#128514;&#128076;
1,RT @FlirtyWords: Distance is a fucking bitch.
1,@twincitytyson if somehow u didn't already go I'm down nig
1,"@SharpayyDoll cunt nigger fuck balls tits cocksucker piss dick kike. If you can't take swearing, don't go on the god damn internet."
1,Fake ass hoes all around
1,"&#8220;@KeAuraM: &#8220;@whitegoddesss: Repost . http://t.co/GCSrbhqoQP&#8221;&#128079;&#128079;&#128079;&#8221; ""kush blunt convos""?? A simple minded ho made this pic I bet"
1,Next Sunday faggot @leiacatherinexx
1,RT @BallOut057: &#8220;@1stBlocJeremiah: My Tryna make me go to church Tommrow .. He'll nawl dude&#8221; bitch text me back
1,#faggots KILLED #jesuschrist&gt; HELLO!!!!!!!!!!!!!!!!!!!!!!!!! But whatever. Go ahead. #gaymarriage yourself into #Pharaoh's pockets&gt;
1,I got California love fuckin bitches to that pop shit
1,Niggas are funny. &amp; karma is a bitch. Good morning .
1,@_StarrHall_ @Rene_gadeCowboy I am absolutely speechless.That bitch is CRAZY.
1,@cb_marie as u should that's jus a clutch ass spot bitch we in there for the turn up &#128553;&#128553;&#128553;
1,I'm turning into a heartless bitch.
1,@AmericanMirror @Praedor The Cop was bitch slapped by this wanna B st. thug. And he got what TM got Dead See you don't slap cops they R law
1,"RT @6OLDAR: ""@lovelyweird0: I need their workout plan &#128525;&#128553; http://t.co/XMnIm9YIVN"" third bitch had a fucking miracle"
1,RT @Doyoudream__: Cant spell above and beyond without hoe
1,@CapoDaAssHole yea he coming back him big rod doing something for that hoe
1,#TheMostAnnoyingThingsInLife people who are NEVER happy and bitch-n-moan 100% of the time.
1,@justinmiculka01 @edgarguillenjr @blakeanderson21 @jo_clark6 @dalton_ryann @cjjsanchez @delao_chris quit being a bitch
1,RT @_brooklynnmsb: It ain't nothing to cut that bitch off. &#128076;&#128129;
1,I'm a light skin niggah &#128588;
1,RT @john_nesby: &#128514;&#128514;&#128514; I know who Chubb talkin bout lmao definitely not my hoe
1,"@LongLiveChris__ @Marvelcomicswag but S
HE got a pussy now which makes him a her. And she's bad. So.."
1,RT @PrettyFlyyHippy: If you can stick one finger in your pussy and feel all 4 walls . Your still tight &#128076;
1,RT @duhhvenuhh: violet needs service to get texts from hoes @violetannt http://t.co/K3bzbNyW5h
1,"I keep the baddest hoes, stay fresh from head to toe"
1,@Borgore pull my panties down with ur teeth and write the alphabet w ur tongue on my throbbing pussy
1,Karma is a bitch
1,My cousin just said these hoes ain't shit. Idk why they want me. I ain't shit either. Got me dying over here lol
1,I'm in my glory bitch &#128130;&#128315; http://t.co/pnOAaWENkv
1,"RT @callmekennn_: im not finna beg a nigga to fwm, nor will I beg a bitch to be my ""friend"" &#128514; fuck y'all thought?"
1,"RT @lnfIicted: im not ""shy"" or ""quiet"" im just chilling bitch"
1,"RT @DejaHiott: Fuckin ignorant ass niggas. Don't dm me a video of you counting money n say ""why u so stuck up"" bitch...&#128528;"
1,"RT @JessicaChasmar: Media Matters executive behind #StopRush campaign blogged about &#8216;trannies,&#8217; &#8216;homos&#8217; http://t.co/mje5KVl7rf http://t.co/&#8230;"
1,@GlynJackson2 @Rachh_Basss granted cracker isn't that bad because when you say that to a white person your saying their one of the slave
1,RT @ShitPussiesSay: Lets butt chug Mikes Hard Lemonade
1,&#8220;@NotGrimey &#8220;@BobbyBudnic My brother a faggot&#8221;&#8221;smh
1,RT @k_ree2: &#8220;@Trentdamanz: These hoes are loyal&#8221; plot twist
1,@monetkittrell all this spaceship shit is retarded.
1,RT @BlackJeezuss: bitches cant finish a 6 inch sub but want a 12 inch dick
1,@vbyrd_32 dam this hoes should be working at Microsoft
1,@GrizzboAdams @wyattnuckels haha you playin nigga I fuck bitches make money and smoke that straight og kush
1,"""I dont even need a picture of tamar, that bitch is beat in every picture""&#128514;&#128557;&#128514;&#128514;&#128514;"
1,"RT @FriendlyAssh0le: ""i miss my bf"" well, i miss limewire... sooo shut the fuck up, you whiny bitch"
1,@The_Paradox He a bitch you should do it
1,RT @irielee12: @drrrruuuu @Victoria_Finae ayyy what fags
1,&#128557;&#128557; RT @KingHov1313: Niggaz get free pussy off of bounce beats alone!&#128584;&#128557;&#128557;&#128557;&#128557;
1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch."
1,"@SoopDevilles You DID. You crushed his ""I got me an EXOTIC bitch!"" dreams."
1,@wodaeeex3 dat was befo da fact hoe shut yo ass up &#128581;
1,And remember---always be the person you're born to be. You don't have to be queer to take something from that message. #NationalComingOutDay
1,@Pattty_B I called your bitch ass &#128530;
1,RT @RuNeshaShamia: Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;
1,Fell asleep and woke up to some weird ass staring at me. What? Never seen a beaner sleep before?
1,"""Yo can I sublet your pussy"" #ShitFahdSays"
1,@Jwreich142 @SteveWorks4You teabaggers are extremely dumb...
1,@JuiciStrawberry Kik is for hoes.You either gone shit or get off the pot.
1,I can't with these second class bitches
1,I wake up every morning wishing a bitch would.
1,RT @LiFEOf_AYUNgIN: That pussy is never yours it's just your turn remember that . &#128175;
1,He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?
1,RT @BitchImaSavage_: Real niggas move in silence bitch niggas make a scene cuz they not really wit the violence
1,RT @lovindadrew: I don't know a bitch in the world that claim they too busy for a nigga they really fuck with.
1,RT @AmandaNer: @royaltyclubvp yeah after she fed up jealous skinny bitches and became one herself.
1,RT @YepRealPosts: Selena mothered these hoes http://t.co/phsDhxjm6e
1,RT @OoO_Mr_Perfect: And ima keep fuckn like I love this bitch &#127908;&#128553;
1,"RT @Basedgod_Jaspoo: ""@vintage_monroe_: Beat the pussy in so well her shit still hurting from a week ago"" &#128563;"
1,&#128077;RT @kwagiheath: One'a y'all b!tches gon end up dead over a screen shot thinkn that sh!t funny...ain't too many niccas gon laugh at that b!
1,"Let me see them titties bitch, ice cream."
1,RT @JosephTheFlyGuy: Loyal pussy is best pussy . Cus u know that's all yours .
1,RT @ClutchLikeMJ: You officially brought flopping to football @TheAdams_era congrats on being a pussy... https://t.co/O7bUPLYG3L &#128564;
1,I'm not much of a texted get off my nuttz hoe
1,"@_tee13 @SoftestMuffin @TorahBlaze After you spread that filth of urs to that white dog, he &amp; the good ol boys were ltao on fuckin a monkey"
1,@bonnoxxx &#128514;&#128514;&#128557;&#128557; since day 1 u remember tha bitches in alabama lmfaoo #BIG
1,&#8220;@Bossman_Carl: I just wanna do something for somebody&#8221;boy sound desperate than hoe how you bout you start off and flat that nose of yours
1,@weGIANTS Yeah I'm trying to. Ain't recorded in about a month. Been spiraling downward Mayne. An empty son of a bitch folk
1,Ima tear that pussy UUUUP
1,@jennydigi pussy put yo ass to sleep now I'm calling you nyquil
1,RT @divonte_photos: Momma said no pussy cats inside of my dog house.
1,@MichhelleAshley its the truth... We dont love these hoes &#128581;
1,@badnewsbridget @MorbidMermaid @EvanBecker513 you're a lying sack of shit because I know you love me #lesbian #jk #jkbridgeturstraight #fag
1,"RT @__iamjazz: ""@shaaaaayy_: i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .&#8230;"
1,1 more day bitches!!!!
1,RT @DragonflyJonez: I never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha&#8230;
1,RT @dnumberbefore_2: She used to be more fun as a hoe ..this new you is to positive
1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;"
1,"@RealFannyMagnet with pick up lines like you have...I bet you get so much pussy, the numbers are in the negative."
1,"RT @SaveNoHoes: this nigga Kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as Kanye"" http://t.co/Z3P8sXQtT3"
1,RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!
1,"Nappy chin hairs, bitch I'm mothafuckin q!"
1,RT @L1LDebbie: Amber rose is everything at the vmas. Killen every bitch.
1,I'm sticking with @tha_fluzzy07's theory that black pussy tastes like strawberry milk.
1,RT @DeLaIslaaa_: Get real & fucking fight or don't play me. I don't play with pussy ass niggas.
1,RT @AndrogyneAdvent: @verbally_abrupt y'all got all the gay hoes
1,@Rams_6 happy birthday bitch!
1,"' If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc"
1,RT @UrsTruly_Jessie: These bitches is actors out here
